"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
1978,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",TRUE,"MICHAEL R. A. ERDEY","LIBERTARIAN",FALSE,"total",6006,729842,FALSE,"20210114","LIBERTARIAN"
1978,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",TRUE,"DONALD STEWART","DEMOCRAT",FALSE,"total",401852,729842,FALSE,"20210114","DEMOCRAT"
1978,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"HOWELL HEFLIN","DEMOCRAT",FALSE,"total",547054,582005,FALSE,"20210114","DEMOCRAT"
1978,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",TRUE,"A. J. KILLINSWORTH","PROHIBITION",FALSE,"total",5814,729842,FALSE,"20210114","OTHER"
1978,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"DONALD HOBBS","DEMOCRAT",FALSE,"total",29574,122741,FALSE,"20210114","DEMOCRAT"
1978,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",384,122741,FALSE,"20210114","OTHER"
1978,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"TED STEVENS","REPUBLICAN",FALSE,"total",92783,122741,FALSE,"20210114","REPUBLICAN"
1978,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"JOHN GRAHAM BLACK","INDEPENDENT",FALSE,"total",37211,517138,FALSE,"20210114","OTHER"
1978,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",113,517138,FALSE,"20210114","OTHER"
1978,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"DAVID PRYOR","DEMOCRAT",FALSE,"total",395506,517138,FALSE,"20210114","DEMOCRAT"
1978,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"TOM KELLY","REPUBLICAN",FALSE,"total",84308,517138,FALSE,"20210114","REPUBLICAN"
1978,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"JOHN SHUE ","NATIONAL STATESMAN",FALSE,"total",2518,819256,FALSE,"20210114","OTHER"
1978,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"VEDDER V. DRON","UNITED STATES PARTY",FALSE,"total",5789,819256,FALSE,"20210114","OTHER"
1978,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"FLOYD K. HASKELL","DEMOCRAT",FALSE,"total",330148,819256,FALSE,"20210114","DEMOCRAT"
1978,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen",FALSE,"WILLIAM L. ARMSTRONG","REPUBLICAN",FALSE,"total",480801,819256,FALSE,"20210114","REPUBLICAN"
1978,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"JOSEPH R. BIDEN JR.","DEMOCRAT",FALSE,"total",93930,162072,FALSE,"20210114","DEMOCRAT"
1978,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"DONALD G. GIES","AMERICAN",FALSE,"total",1663,162072,FALSE,"20210114","OTHER"
1978,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen",FALSE,"JAMES H. BAXTER JR.","REPUBLICAN",FALSE,"total",66479,162072,FALSE,"20210114","REPUBLICAN"
1978,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"JOHN W. STOKES","REPUBLICAN",FALSE,"total",108808,645128,FALSE,"20210114","REPUBLICAN"
1978,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen",FALSE,"SAM NUNN","DEMOCRAT",FALSE,"total",536320,645128,FALSE,"20210114","DEMOCRAT"
1978,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"DWIGHT JENSEN","DEMOCRAT",FALSE,"total",89635,284047,FALSE,"20210114","DEMOCRAT"
1978,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen",FALSE,"JAMES A. MCCLURE","REPUBLICAN",FALSE,"total",194412,284047,FALSE,"20210114","REPUBLICAN"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"PATRICIA GROGAN","SOCIALIST WORKERS",FALSE,"total",15922,3184764,FALSE,"20210114","OTHER"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"ALEX SMITH","DEMOCRAT",FALSE,"total",1448187,3184764,FALSE,"20210114","DEMOCRAT"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"BRUCE LEE GREEN","LIBERTARIAN",FALSE,"total",16320,3184764,FALSE,"20210114","LIBERTARIAN"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",159,3184764,FALSE,"20210114","OTHER"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"CHARLES H. PEREY","REPUBLICAN",FALSE,"total",1698711,3184764,FALSE,"20210114","REPUBLICAN"
1978,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen",FALSE,"GERALD ROSE","SOCIALIST LABOR",FALSE,"total",5465,3184764,FALSE,"20210114","OTHER"
1978,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"ROGER W. JEPSEN","REPUBLICAN",FALSE,"total",421598,824576,FALSE,"20210114","REPUBLICAN"
1978,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"BEN L. OLSON","LIBERTARIAN",FALSE,"total",3689,824576,FALSE,"20210114","LIBERTARIAN"
1978,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"DICK CLARK","DEMOCRAT",FALSE,"total",395066,824576,FALSE,"20210114","DEMOCRAT"
1978,"IOWA","IA",19,42,31,"US SENATE","statewide","gen",FALSE,"GERALD LEO BAKER","INDEPENDENT",FALSE,"total",4223,824576,FALSE,"20210114","OTHER"
1978,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"NANCY LANDON KASSEBAUM","REPUBLICAN",FALSE,"total",403354,748839,FALSE,"20210114","REPUBLICAN"
1978,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"JAMES R. MAHER","CONSERVATIVE",FALSE,"total",22497,748839,FALSE,"20210114","OTHER"
1978,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"RUSSELL MIKELS","PROHIBITION",FALSE,"total",5386,748839,FALSE,"20210114","OTHER"
1978,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen",FALSE,"BILL ROY","DEMOCRAT",FALSE,"total",317602,748839,FALSE,"20210114","DEMOCRAT"
1978,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",43,476783,FALSE,"20210114","OTHER"
1978,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"WALTER D. HUDDLESTON","DEMOCRAT",FALSE,"total",290730,476783,FALSE,"20210114","DEMOCRAT"
1978,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"LOUIE GUENTHNER JR. ","REPUBLICAN",FALSE,"total",175766,476783,FALSE,"20210114","REPUBLICAN"
1978,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen",FALSE,"ANTHONY ALBERT MCCORD","AMERICAN",FALSE,"total",10244,476783,FALSE,"20210114","OTHER"
1978,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen",FALSE,"J. BENNETT JOHNSTON JR. ","DEMOCRAT",FALSE,"total",1,1,FALSE,"20210114","DEMOCRAT"
1978,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"WILLIAM D. HATHAWAY","DEMOCRAT",FALSE,"total",127327,375114,FALSE,"20210114","DEMOCRAT"
1978,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"JOHN J. JANNACE","INDEPENDENT",FALSE,"total",5553,375114,FALSE,"20210114","OTHER"
1978,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"WILLIAM S. COHEN","REPUBLICAN",FALSE,"total",212294,375114,FALSE,"20210114","REPUBLICAN"
1978,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"HAYES E. GAHAGAN","INDEPENDENT",FALSE,"total",27824,375114,FALSE,"20210114","OTHER"
1978,"MAINE","ME",23,11,2,"US SENATE","statewide","gen",FALSE,"PLATO TRUMAN","INDEPENDENT",FALSE,"total",2116,375114,FALSE,"20210114","OTHER"
1978,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",1833,1985700,FALSE,"20210114","OTHER"
1978,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"PAUL E. TSONGAS","DEMOCRAT",FALSE,"total",1093283,1985700,FALSE,"20210114","DEMOCRAT"
1978,"MASSACHUSETTS","MA",25,14,3,"US SENATE","statewide","gen",FALSE,"EDWARD W. BROOKE","REPUBLICAN",FALSE,"total",890584,1985700,FALSE,"20210114","REPUBLICAN"
1978,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"CARL LEVIN","DEMOCRAT",FALSE,"total",1484193,2846630,FALSE,"20210114","DEMOCRAT"
1978,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"ROBERT P. GRIFFIN","REPUBLICAN",FALSE,"total",1362165,2846630,FALSE,"20210114","REPUBLICAN"
1978,"MICHIGAN","MI",26,34,23,"US SENATE","statewide","gen",FALSE,"SCATTER","",FALSE,"total",272,2846630,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"BOB SHORT","DEMOCRAT",FALSE,"total",538675,1558376,FALSE,"20210114","DEMOCRAT"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"PAUL HELM","AMERICAN",FALSE,"total",45402,1558376,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"BRIAN JOHN COYLE","PUBLIC INTEREST INDEPENDENT",FALSE,"total",8083,1580622,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"DAVID DURENBERGER","REPUBLICAN",FALSE,"total",957908,1558376,FALSE,"20210114","REPUBLICAN"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"JEAN T. BRUST","WORKERS",FALSE,"total",3891,1580622,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"WENDELL ANDERSON","DEMOCRAT",FALSE,"total",638375,1580622,FALSE,"20210114","DEMOCRAT"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"SAL CARLONE","AMERICAN",FALSE,"total",23261,1580622,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"LEONARD RICHARDS","LIBERTARIAN",FALSE,"total",2992,1580622,FALSE,"20210114","LIBERTARIAN"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"FREDERICK HEWITT","LIBERTARIAN",FALSE,"total",4116,1558376,FALSE,"20210114","LIBERTARIAN"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"WILLIAM PETERSON","SOCIALIST WORKERS",FALSE,"total",9856,1580622,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,NA,NA,TRUE,"total",878,1558376,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",TRUE,"CHRISTINE FRANK","SOCIALIST",FALSE,"total",11397,1558376,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",72,1580622,FALSE,"20210114","OTHER"
1978,"MINNESOTA","MN",27,41,33,"US SENATE","statewide","gen",FALSE,"RUDOLPH E. BOSCHWITZ","REPUBLICAN",FALSE,"total",894092,1580622,FALSE,"20210114","REPUBLICAN"
1978,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"MAURICE DANTIN","DEMOCRAT",FALSE,"total",187541,590236,FALSE,"20210114","DEMOCRAT"
1978,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"JAMES CHARLES EVERS","INDEPENDENT",FALSE,"total",133646,590236,FALSE,"20210114","OTHER"
1978,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"HENRY JAY KIRKSEY","INDEPENDENT",FALSE,"total",1747,590236,FALSE,"20210114","OTHER"
1978,"MISSISSIPPI","MS",28,64,46,"US SENATE","statewide","gen",FALSE,"THAD COCHRAN","REPUBLICAN",FALSE,"total",267302,590236,FALSE,"20210114","REPUBLICAN"
1978,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"MAX BAUCUS","DEMOCRAT",FALSE,"total",160353,287942,FALSE,"20210114","DEMOCRAT"
1978,"MONTANA","MT",30,81,64,"US SENATE","statewide","gen",FALSE,"LARRY WILLIAMS","REPUBLICAN",FALSE,"total",127589,287942,FALSE,"20210114","REPUBLICAN"
1978,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"DONALD EUGENE SHASTEN","REPUBLICAN",FALSE,"total",159706,493802,FALSE,"20210114","REPUBLICAN"
1978,"NEBRASKA","NE",31,46,35,"US SENATE","statewide","gen",FALSE,"JAMES J. EXON","DEMOCRAT",FALSE,"total",334096,493802,FALSE,"20210114","DEMOCRAT"
1978,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"CRAIG FRANKLIN","LIBERTARIAN",FALSE,"total",2070,263760,FALSE,"20210114","LIBERTARIAN"
1978,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"GORDON J. HUMPHREY","REPUBLICAN",FALSE,"total",133745,263760,FALSE,"20210114","REPUBLICAN"
1978,"NEW HAMPSHIRE","NH",33,12,4,"US SENATE","statewide","gen",FALSE,"THOMAS J. MCINTYRE","DEMOCRAT",FALSE,"total",127945,263760,FALSE,"20210114","DEMOCRAT"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JACK MOYERS","INDEPENDENT",FALSE,"total",3809,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JEFFREY BELL","REPUBLICAN",FALSE,"total",844200,1957515,FALSE,"20210114","REPUBLICAN"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"BILL BRADLEY","DEMOCRAT",FALSE,"total",1082960,1957515,FALSE,"20210114","DEMOCRAT"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ROBERT BROWN","LABOR",FALSE,"total",3656,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"J. M. CARTER JR. ","INDEPENDENT",FALSE,"total",3618,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"HERBERT HARRY SHAW","INDEPENDENT",FALSE,"total",4736,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"WILLIAM R. THORN","INDEPENDENT",FALSE,"total",2776,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"JASPER C. GOULD","INDEPENDENT",FALSE,"total",2955,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"ALICE CONNER","INDEPENDENT",FALSE,"total",2384,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"PAUL FERGUSON","INDEPENDENT",FALSE,"total",2604,1957515,FALSE,"20210114","OTHER"
1978,"NEW JERSEY","NJ",34,22,12,"US SENATE","statewide","gen",FALSE,"BILL GAHRES","INDEPENDENT",FALSE,"total",3817,1957515,FALSE,"20210114","OTHER"
1978,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"TONEY ANAYA","DEMOCRAT",FALSE,"total",160045,343487,FALSE,"20210114","DEMOCRAT"
1978,"NEW MEXICO","NM",35,85,66,"US SENATE","statewide","gen",FALSE,"PETE V. DOMENICI","REPUBLICAN",FALSE,"total",183442,343487,FALSE,"20210114","REPUBLICAN"
1978,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"JESSE HELMS","REPUBLICAN",FALSE,"total",619151,1135814,FALSE,"20210114","REPUBLICAN"
1978,"NORTH CAROLINA","NC",37,56,47,"US SENATE","statewide","gen",FALSE,"JOHN RANDOLPH INGRAM","DEMOCRAT",FALSE,"total",516663,1135814,FALSE,"20210114","DEMOCRAT"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"ROBERT B. KAMM","REPUBLICAN",FALSE,"total",247857,754264,FALSE,"20210114","REPUBLICAN"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"GLENN E. HAGER","INDEPENDENT",FALSE,"total",3875,754264,FALSE,"20210114","OTHER"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"PAUL EDWARD TRENT","INDEPENDENT",FALSE,"total",3015,754264,FALSE,"20210114","OTHER"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"RICHARD KING CARTER","INDEPENDENT",FALSE,"total",2209,754264,FALSE,"20210114","OTHER"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"DAVID LYLE BOREN","DEMOCRAT",FALSE,"total",493953,754264,FALSE,"20210114","DEMOCRAT"
1978,"OKLAHOMA","OK",40,73,53,"US SENATE","statewide","gen",FALSE,"RILEY DONICA","INDEPENDENT",FALSE,"total",3355,754264,FALSE,"20210114","OTHER"
1978,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",737,892518,FALSE,"20210114","OTHER"
1978,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"MARK HATFIELD","REPUBLICAN",FALSE,"total",550165,892518,FALSE,"20210114","REPUBLICAN"
1978,"OREGON","OR",41,92,72,"US SENATE","statewide","gen",FALSE,"VERN COOK","DEMOCRAT",FALSE,"total",341616,892518,FALSE,"20210114","DEMOCRAT"
1978,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"CLAIBORNE PELL","DEMOCRAT",FALSE,"total",229557,305618,FALSE,"20210114","DEMOCRAT"
1978,"RHODE ISLAND","RI",44,15,5,"US SENATE","statewide","gen",FALSE,"JAMES G. REYONLDS","REPUBLICAN",FALSE,"total",76061,305618,FALSE,"20210114","REPUBLICAN"
1978,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"STROM THURMOND","REPUBLICAN",FALSE,"total",351917,632063,FALSE,"20210114","REPUBLICAN"
1978,"SOUTH CAROLINA","SC",45,57,48,"US SENATE","statewide","gen",FALSE,"CHARLES D. RAVENEL","DEMOCRAT",FALSE,"total",280146,632063,FALSE,"20210114","DEMOCRAT"
1978,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"DON BARNETT","DEMOCRAT",FALSE,"total",84767,255599,FALSE,"20210114","DEMOCRAT"
1978,"SOUTH DAKOTA","SD",46,45,37,"US SENATE","statewide","gen",FALSE,"LARRY PRESSLER","REPUBLICAN",FALSE,"total",170832,255599,FALSE,"20210114","REPUBLICAN"
1978,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"HOWARD H. BAKER","REPUBLICAN",FALSE,"total",642644,1157094,FALSE,"20210114","REPUBLICAN"
1978,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"THOMAS J. ANDERSON","INDEPENDENT",FALSE,"total",45908,1157094,FALSE,"20210114","OTHER"
1978,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"JANE ESKIND","DEMOCRAT",FALSE,"total",466228,1157094,FALSE,"20210114","DEMOCRAT"
1978,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",71,1157094,FALSE,"20210114","OTHER"
1978,"TENNESSEE","TN",47,62,54,"US SENATE","statewide","gen",FALSE,"FERN LUCIUS KEASLER","INDEPENDENT",FALSE,"total",2243,1157094,FALSE,"20210114","OTHER"
1978,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"MIGUEL PENDAS","SOCIALIST WORKERS",FALSE,"total",4018,2312540,FALSE,"20210114","OTHER"
1978,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"ROBERT KRUEGER","DEMOCRAT",FALSE,"total",1139149,2312540,FALSE,"20210114","DEMOCRAT"
1978,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"JOHN G. TOWER","REPUBLICAN",FALSE,"total",1151376,2312540,FALSE,"20210114","REPUBLICAN"
1978,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"OTHER","",FALSE,"total",128,2312540,FALSE,"20210114","OTHER"
1978,"TEXAS","TX",48,74,49,"US SENATE","statewide","gen",FALSE,"LUIS A. DIAZ DE LOEN","LA RAZA UNIDA",FALSE,"total",17869,2312540,FALSE,"20210114","OTHER"
1978,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"ANDREW P. MILLER","DEMOCRAT",FALSE,"total",608511,1222256,FALSE,"20210114","DEMOCRAT"
1978,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,"JOHN WILLIAM WARNER","REPUBLICAN",FALSE,"total",613232,1222256,FALSE,"20210114","REPUBLICAN"
1978,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",513,1222256,FALSE,"20210114","OTHER"
1978,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"ARCH A. MOORE JR. ","REPUBLICAN",FALSE,"total",244317,493351,FALSE,"20210114","REPUBLICAN"
1978,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen",FALSE,"JENNINGS RANDOLPH","DEMOCRAT",FALSE,"total",249034,493351,FALSE,"20210114","DEMOCRAT"
1978,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"RAYMOND B. WHITAKER","DEMOCRAT",FALSE,"total",82908,133364,FALSE,"20210114","DEMOCRAT"
1978,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen",FALSE,"ALAN KOOI SIMPSON","REPUBLICAN",FALSE,"total",50456,133364,FALSE,"20210114","REPUBLICAN"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"JIM FOLSOM JR.","DEMOCRAT",FALSE,"total",610175,1296757,FALSE,"20210114","DEMOCRAT"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"JEREMIAH DENTON","REPUBLICAN",FALSE,"total",650362,1296757,FALSE,"20210114","REPUBLICAN"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"SALLIE M. HADNOTT","NATIONAL DEMOCRATIC PARTY OF ALABAMA",FALSE,"total",2973,1296757,FALSE,"20210114","OTHER"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"WILLIAM A. CREW","LIBERTARIAN",FALSE,"total",13098,1296757,FALSE,"20210114","LIBERTARIAN"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"MICHAEL R.A. ERDEY","CONSERVATIVE",FALSE,"total",15989,1296757,FALSE,"20210114","OTHER"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"JIM PARTAIN","STATESMAN",FALSE,"total",2649,1296757,FALSE,"20210114","OTHER"
1980,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen",FALSE,"MOHAMMED OLIVER","SOCIALIST WORKERS",FALSE,"total",1511,1296757,FALSE,"20210114","OTHER"
1980,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"CLARK S. GRUENING","DEMOCRAT",FALSE,"total",72007,156762,FALSE,"20210114","DEMOCRAT"
1980,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",596,156762,FALSE,"20210114","OTHER"
1980,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen",FALSE,"FRANK H. MURKOWSKI","REPUBLICAN",FALSE,"total",84159,156762,FALSE,"20210114","REPUBLICAN"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",13,874238,FALSE,"20210114","OTHER"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"JOSEFINA OTERO","SOCIALIST WORKERS",FALSE,"total",3266,874238,FALSE,"20210114","OTHER"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"BARRY GOLDWATER","REPUBLICAN",FALSE,"total",432371,874238,FALSE,"20210114","REPUBLICAN"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"FRED R. ESSER","LIBERTARIAN",FALSE,"total",12008,874238,FALSE,"20210114","LIBERTARIAN"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"LORENZO TORREZ","PEOPLE BEFORE PROFITS",FALSE,"total",3608,874238,FALSE,"20210114","OTHER"
1980,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen",FALSE,"BILL SCHULZ","DEMOCRAT",FALSE,"total",422972,874238,FALSE,"20210114","DEMOCRAT"
1980,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,NA,NA,TRUE,"total",331,808812,FALSE,"20210114","OTHER"
1980,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"DALE BUMPERS","DEMOCRAT",FALSE,"total",477905,808812,FALSE,"20210114","DEMOCRAT"
1980,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen",FALSE,"BILL CLARK","REPUBLICAN",FALSE,"total",330576,808812,FALSE,"20210114","REPUBLICAN"
1980,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"PAUL GANN","REPUBLICAN",FALSE,"total",3091671,8324012,FALSE,"20210114","REPUBLICAN"
1980,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"JAMES C. (JIM) GRIFFIN","AMERICAN INDEPENDENT",FALSE,"total",129573,8324012,FALSE,"20210114","OTHER"
1980,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"DAVID WALD","PEACE AND FREEDOM",FALSE,"total",196260,8324012,FALSE,"20210114","OTHER"
1980,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"DAVID BERGLAND","LIBERTARIAN",FALSE,"total",202410,8324012,FALSE,"20210114","LIBERTARIAN"
1980,"CALIFORNIA","CA",6,93,71,"US SENATE","statewide","gen",FALSE,"ALAN CRANSTON","DEMOCRAT",FALSE,"total",4704098,8324012,FALSE,"20210114","DEMOCRAT"
