date,region,state_po,candidate,party,voteshare,version
11/1/1980,Hawaii,HI,Reagan,republican,0.429006188857419,20171015
11/1/1980,Hawaii,HI,Anderson,independent,0.1055798632978,20171015
11/1/1980,Hawaii,HI,Clark,libertarian,0.0107785694737987,20171015
11/1/1980,Hawaii,HI,Commoner,citizens,0.00510407633693498,20171015
11/1/1980,Hawaii,HI,Hall,communist party use,0.00151012077669007,20171015
11/1/1980,Idaho,ID,Reagan,republican,0.664559667696162,20171015
11/1/1980,Idaho,ID,Carter,democrat,0.251907157928908,20171015
11/1/1980,Idaho,ID,Anderson,independent,0.0618566128143639,20171015
11/1/1980,Idaho,ID,Clark,libertarian,0.0192601804627473,20171015
11/1/1980,Idaho,ID,Rarick,american independent party,0.00241638109781886,20171015
11/1/1980,Illinois,IL,Reagan,republican,0.496460528944753,20171015
11/1/1980,Illinois,IL,Carter,democrat,0.417164081848176,20171015
11/1/1980,Illinois,IL,Anderson,independent,0.0730051301960684,20171015
11/1/1980,Illinois,IL,Clark,libertarian,0.00819816574489323,20171015
11/1/1980,Illinois,IL,Commoner,citizens,0.00225107958972748,20171015
11/1/1980,Illinois,IL,Hall,communist party use,0.00204454114252184,20171015
11/1/1980,Illinois,IL,Griswold,workers world,0.000475185805650479,20171015
11/1/1980,Illinois,IL,Deberry,socialist workers,0.00027412136418118,20171015
11/1/1980,Indiana,IN,Reagan,republican,0.560052416712867,20171015
11/1/1980,Indiana,IN,Carter,democrat,0.376531924373994,20171015
11/1/1980,Indiana,IN,Anderson,independent,0.0497936471051051,20171015
11/1/1980,Indiana,IN,Clark,libertarian,0.00875410843640571,20171015
11/1/1980,Indiana,IN,Commoner,citizens,0.00216410730796558,20171015
11/1/1980,Indiana,IN,Greaves,american,0.00211861288393168,20171015
11/1/1980,Indiana,IN,Hall,communist party use,0.000313108683056851,20171015
11/1/1980,Indiana,IN,Deberry,socialist workers,0.000272074496673332,20171015
11/1/1980,Iowa,IA,Reagan,republican,0.513050018176147,20171015
11/1/1980,Iowa,IA,Carter,democrat,0.386041629827399,20171015
11/1/1980,Iowa,IA,Anderson,nominated by petition,0.0877562590074382,20171015
11/1/1980,Iowa,IA,Clark,libertarian,0.00995931426975527,20171015
11/1/1980,Iowa,IA,Commoner,citizens,0.00172502639146184,20171015
11/1/1980,Iowa,IA,McReynolds,socialist,0.000405263569309557,20171015
11/1/1980,Iowa,IA,Hall,communist party use,0.000226158321449903,20171015
11/1/1980,Iowa,IA,Deberry,socialist workers,0.00018517661219388,20171015
11/1/1980,Iowa,IA,Greaves,american,0.000143435982396079,20171015
11/1/1980,Iowa,IA,Bubar,statesman,0.000113838081266729,20171015
11/1/1980,Kansas,KS,Reagan,republican,0.578500604718334,20171015
11/1/1980,Kansas,KS,Carter,democrat,0.33287575462214,20171015
11/1/1980,Kansas,KS,Anderson,independent,0.0696380365280492,20171015
11/1/1980,Kansas,KS,Clark,libertarian,0.0147683954296562,20171015
11/1/1980,Kansas,KS,Shelton,american,0.0015870666823162,20171015
11/1/1980,Kansas,KS,Hall,communist party use,0.000986941145851938,20171015
11/1/1980,Kansas,KS,Bubar,statesman,0.000837930383396527,20171015
11/1/1980,Kansas,KS,Rarick,american independent party,0.000805270490255615,20171015
11/1/1980,Kentucky,KY,Reagan,republican,0.490321674370787,20171015
11/1/1980,Kentucky,KY,Carter,democrat,0.476539158260827,20171015
11/1/1980,Kentucky,KY,Anderson,independent,0.0240246614187571,20171015
11/1/1980,Kentucky,KY,Clark,libertarian,0.00426897556163927,20171015
11/1/1980,Kentucky,KY,McCormack,respect for life,0.00326714401598608,20171015
11/1/1980,Kentucky,KY,Commoner,citizens,0.00100646250811383,20171015
11/1/1980,Kentucky,KY,Pulley,socialist workers,0.000303328041172344,20171015
11/1/1980,Kentucky,KY,Hall,communist party use,0.000268595822717495,20171015
11/1/1980,Louisiana,LA,Reagan,republican,0.5119834740096,20171015
11/1/1980,Louisiana,LA,Carter,democrat,0.457482317797275,20171015
11/1/1980,Louisiana,LA,Anderson,independent,0.0170122388674608,20171015
11/1/1980,Louisiana,LA,Rarick,american independent party,0.00667251714623164,20171015
11/1/1980,Louisiana,LA,Clark,libertarian,0.00532096596196155,20171015
11/1/1980,Louisiana,LA,Commoner,citizens,0.00102286530142562,20171015
11/1/1980,Louisiana,LA,Deberry,socialist workers,0.000505620916045618,20171015
11/1/1980,Maine,ME,Reagan,republican,0.456055417572479,20171015
11/1/1980,Maine,ME,Carter,democrat,0.422503541990513,20171015
11/1/1980,Maine,ME,Anderson,independent,0.101961526621811,20171015
11/1/1980,Maine,ME,Clark,libertarian,0.00978755704946932,20171015
11/1/1980,Maine,ME,Commoner,citizens,0.00840135293521551,20171015
11/1/1980,Maine,ME,Hall,communist party use,0.00112999535382621,20171015
11/1/1980,Maryland,MD,Carter,democrat,0.471381295374996,20171015
11/1/1980,Maryland,MD,Reagan,republican,0.441809650917627,20171015
11/1/1980,Maryland,MD,Anderson,independent,0.0775964364724089,20171015
11/1/1980,Maryland,MD,Clark,libertarian,0.00921261723496848,20171015
11/1/1980,Massachusetts,MA,Reagan,republican,0.419014773641193,20171015
11/1/1980,Massachusetts,MA,Carter,democrat,0.417497791283195,20171015
11/1/1980,Massachusetts,MA,Anderson,independent,0.151555213958298,20171015
11/1/1980,Massachusetts,MA,Clark,libertarian,0.00873106743420401,20171015
11/1/1980,Massachusetts,MA,Deberry,socialist workers,0.00147974121366512,20171015
11/1/1980,Massachusetts,MA,Commoner,citizens,0.000814550986692234,20171015
11/1/1980,Michigan,MI,Reagan,republican,0.489861818925884,20171015
11/1/1980,Michigan,MI,Carter,democrat,0.424974135009496,20171015
11/1/1980,Michigan,MI,Anderson,independent,0.0703944650838614,20171015
11/1/1980,Michigan,MI,Clark,libertarian,0.010639367218922,20171015
11/1/1980,Michigan,MI,Commoner,citizens,0.00305136550524653,20171015
11/1/1980,Michigan,MI,Hall,communist party use,0.00083432978022751,20171015
11/1/1980,Minnesota,MN,Carter,democrat,0.465015624421273,20171015
11/1/1980,Minnesota,MN,Reagan,republican,0.42558662245433,20171015
11/1/1980,Minnesota,MN,Anderson,independent,0.0852846802695627,20171015
11/1/1980,Minnesota,MN,Clark,libertarian,0.0153968291099636,20171015
11/1/1980,Minnesota,MN,Commoner,citizens,0.00409665892755844,20171015
11/1/1980,Minnesota,MN,Hall,communist party use,0.000544369262679369,20171015
11/1/1980,Minnesota,MN,Deberry,socialist workers,0.000346505412502266,20171015
11/1/1980,Minnesota,MN,Griswold,workers world,0.000340169870501522,20171015
11/1/1980,Minnesota,MN,McReynolds,socialist,0.000261219270184549,20171015
11/1/1980,Mississippi,MS,Reagan,republican,0.494633024950939,20171015
11/1/1980,Mississippi,MS,Carter,democrat,0.481391645640594,20171015
11/1/1980,Mississippi,MS,Anderson,independent,0.0134970563498738,20171015
11/1/1980,Mississippi,MS,Clark,libertarian,0.00527277824502383,20171015
11/1/1980,Mississippi,MS,Griswold,workers world,0.00269358003924867,20171015
11/1/1980,Mississippi,MS,Pulley,socialist workers,0.00251191477432016,20171015
11/1/1980,Missouri,MO,Reagan,republican,0.511557635306578,20171015
11/1/1980,Missouri,MO,Carter,democrat,0.443457165933907,20171015
11/1/1980,Missouri,MO,Anderson,independent,0.0371078718978352,20171015
11/1/1980,Missouri,MO,Clark,libertarian,0.00686819466774358,20171015
11/1/1980,Missouri,MO,Deberry,socialist workers,0.000721489039081371,20171015
11/1/1980,Montana,MT,Reagan,republican,0.568245263111619,20171015
11/1/1980,Montana,MT,Carter,democrat,0.324306501956302,20171015
11/1/1980,Montana,MT,Anderson,independent,0.0804529168681584,20171015
11/1/1980,Montana,MT,Clark,libertarian,0.0269953180639205,20171015
11/1/1980,Nebraska,NE,Reagan,republican,0.655500185291455,20171015
11/1/1980,Nebraska,NE,Carter,democrat,0.260227384669751,20171015
11/1/1980,Nebraska,NE,Anderson,independent,0.070135552035626,20171015
11/1/1980,Nebraska,NE,Clark,libertarian,0.0141368780031679,20171015
11/1/1980,Nevada,NV,Reagan,republican,0.636118543078969,20171015
11/1/1980,Nevada,NV,Carter,democrat,0.273566633291204,20171015
11/1/1980,Nevada,NV,Anderson,independent,0.0724315939792853,20171015
11/1/1980,Nevada,NV,Clark,libertarian,0.0178832296505425,20171015
11/1/1980,New Hampshire,NH,Reagan,republican,0.577371806557462,20171015
11/1/1980,New Hampshire,NH,Carter,democrat,0.283507383004766,20171015
11/1/1980,New Hampshire,NH,Anderson,independent,0.129412224276674,20171015
11/1/1980,New Hampshire,NH,Clark,libertarian,0.00537513997760358,20171015
11/1/1980,New Hampshire,NH,Commoner,citizens,0.00343758952056043,20171015
11/1/1980,New Hampshire,NH,Hall,communist party use,0.000335946248600224,20171015
11/1/1980,New Hampshire,NH,Griswold,workers world,0.000197921820880752,20171015
11/1/1980,New Hampshire,NH,Deberry,socialist workers,0.000184900648454387,20171015
11/1/1980,New Jersey,NJ,Reagan,republican,0.519731597844395,20171015
11/1/1980,New Jersey,NJ,Carter,democrat,0.385579920448542,20171015
11/1/1980,New Jersey,NJ,Anderson,independent,0.0788497703385171,20171015
11/1/1980,New Jersey,NJ,Clark,libertarian,0.00694025306450551,20171015
11/1/1980,New Jersey,NJ,Commoner,citizens,0.00275667712028562,20171015
11/1/1980,New Jersey,NJ,McCormack,right-to-life,0.00131969658068531,20171015
11/1/1980,New Jersey,NJ,Lynen,middle class candidate,0.00124139525567903,20171015
11/1/1980,New Jersey,NJ,Hall,communist party use,0.000858626117558182,20171015
11/1/1980,New Jersey,NJ,Pulley,socialist workers,0.000738653701132244,20171015
11/1/1980,New Jersey,NJ,McReynolds,socialist,0.000663040833636905,20171015
11/1/1980,New Jersey,NJ,Gahres,down with lawyers,0.000577346250475521,20171015
11/1/1980,New Jersey,NJ,Griswold,workers world,0.000432841659262207,20171015
11/1/1980,New Jersey,NJ,Wendelken,independent,0.000310180785325324,20171015
11/1/1980,New Mexico,NM,Reagan,republican,0.549668264520414,20171015
11/1/1980,New Mexico,NM,Carter,democrat,0.367848289375916,20171015
11/1/1980,New Mexico,NM,Anderson,independent,0.0645695110216839,20171015
11/1/1980,New Mexico,NM,Clark,libertarian,0.00956739589292407,20171015
11/1/1980,New Mexico,NM,Commoner,citizens,0.00482643889031359,20171015
11/1/1980,New Mexico,NM,Bubar,statesman,0.00280775123455572,20171015
11/1/1980,New Mexico,NM,Pulley,socialist workers,0.000712349064192514,20171015
11/1/1980,New York,NY,Carter,democrat,0.439920999155267,20171015
11/1/1980,New York,NY,Reagan,republican,0.425301102441986,20171015
11/1/1980,New York,NY,Anderson,liberal party,0.0754279413972263,20171015
11/1/1980,New York,NY,Reagan,conservative,0.0412984026498724,20171015
11/1/1980,New York,NY,Clark,free libertarian,0.00848893067496899,20171015
11/1/1980,New York,NY,McCormack,right-to-life,0.00389538208814344,20171015
11/1/1980,New York,NY,Commoner,citizens,0.00373849617516014,20171015
11/1/1980,New York,NY,Hall,communist party use,0.00119542873469496,20171015
11/1/1980,New York,NY,Deberry,socialist workers,0.000333443029855567,20171015
11/1/1980,New York,NY,Griswold,workers world,0.000228314956612902,20171015
11/1/1980,North Carolina,NC,Reagan,republican,0.493049751782623,20171015
11/1/1980,North Carolina,NC,Carter,democrat,0.471828553539031,20171015
11/1/1980,North Carolina,NC,Anderson,independent,0.0284508358241286,20171015
11/1/1980,North Carolina,NC,Clark,libertarian,0.00521437004299417,20171015
11/1/1980,North Carolina,NC,Commoner,citizens,0.00123233071079133,20171015
11/1/1980,North Carolina,NC,Deberry,socialist workers,0.000224158100432528,20171015
11/1/1980,North Dakota,ND,Reagan,republican,0.643257083648826,20171015
11/1/1980,North Dakota,ND,Carter,democrat,0.262985029025359,20171015
11/1/1980,North Dakota,ND,Anderson,independent,0.0785079504244212,20171015
11/1/1980,North Dakota,ND,Clark,libertarian,0.0124304254838667,20171015
11/1/1980,North Dakota,ND,McLain,natural people's league,0.000983009869950451,20171015
11/1/1980,North Dakota,ND,Greaves,american,0.000780430133237689,20171015
11/1/1980,North Dakota,ND,Hall,communist party use,0.000308851074004703,20171015
11/1/1980,North Dakota,ND,Deberry,socialist workers,0.00029556715684321,20171015
11/1/1980,North Dakota,ND,McReynolds,socialist,0.000272320301810598,20171015
11/1/1980,North Dakota,ND,Bubar,statesman,0.00017933288168015,20171015
11/1/1980,Ohio,OH,Reagan,republican,0.515114262456161,20171015
11/1/1980,Ohio,OH,Carter,democrat,0.409098135378092,20171015
11/1/1980,Ohio,OH,Anderson,independent,0.0594060654080222,20171015
11/1/1980,Ohio,OH,Clark,libertarian,0.0114466723456866,20171015
11/1/1980,Ohio,OH,Commoner,citizens,0.00199925156462912,20171015
11/1/1980,Ohio,OH,Hall,communist party use,0.00110397718929602,20171015
11/1/1980,Ohio,OH,Congress,socialist workers,0.00094056335285973,20171015
11/1/1980,Ohio,OH,Griswold,workers world,0.000884769200133626,20171015
11/1/1980,Ohio,OH,Bubar,statesman,0.00000630310511968546,20171015
11/1/1980,Oklahoma,OK,Reagan,republican,0.604997094914535,20171015
11/1/1980,Oklahoma,OK,Carter,democrat,0.349676613540134,20171015
11/1/1980,Oklahoma,OK,Anderson,independent,0.0332988898050635,20171015
11/1/1980,Oklahoma,OK,Clark,libertarian,0.012027401740268,20171015
11/1/1980,Oregon,OR,Reagan,republican,0.483314656763006,20171015
11/1/1980,Oregon,OR,Carter,democrat,0.386698106500462,20171015
11/1/1980,Oregon,OR,Anderson,independent,0.09512270675979,20171015
11/1/1980,Oregon,OR,Clark,libertarian,0.0218685146879094,20171015
11/1/1980,Oregon,OR,Commoner,citizens,0.0115461830394172,20171015
11/1/1980,Pennsylvania,PA,Reagan,republican,0.495861340378967,20171015
11/1/1980,Pennsylvania,PA,Carter,democrat,0.424759306202059,20171015
11/1/1980,Pennsylvania,PA,Anderson,independent,0.06421592366197,20171015
11/1/1980,Pennsylvania,PA,Clark,libertarian,0.00729211722194076,20171015
11/1/1980,Pennsylvania,PA,Deberry,socialist workers,0.00444831646425157,20171015
11/1/1980,Pennsylvania,PA,Commoner,citizens,0.00228652805293696,20171015
11/1/1980,Pennsylvania,PA,Hall,communist party use,0.00113646801787394,20171015
11/1/1980,Rhode Island,RI,Carter,democrat,0.47682147862691,20171015
11/1/1980,Rhode Island,RI,Reagan,republican,0.372128077467684,20171015
11/1/1980,Rhode Island,RI,Anderson,independent,0.143807080850164,20171015
11/1/1980,Rhode Island,RI,Clark,libertarian,0.00590912259866768,20171015
11/1/1980,Rhode Island,RI,Hall,communist party use,0.0005240800351951,20171015
11/1/1980,Rhode Island,RI,McReynolds,socialist,0.00040868626597783,20171015
11/1/1980,Rhode Island,RI,Deberry,socialist workers,0.000216363317282381,20171015
11/1/1980,Rhode Island,RI,Griswold,workers world,0.00018511083811937,20171015
11/1/1980,South Carolina,SC,Reagan,republican,0.49453762307798,20171015
11/1/1980,South Carolina,SC,Carter,democrat,0.482089663138412,20171015
11/1/1980,South Carolina,SC,Anderson,independent,0.0156125810293856,20171015
11/1/1980,South Carolina,SC,Clark,libertarian,0.00541171596540645,20171015
11/1/1980,South Carolina,SC,Rarick,american independent party,0.00234841678881586,20171015
11/1/1980,South Dakota,SD,Reagan,republican,0.605252316884496,20171015
11/1/1980,South Dakota,SD,Carter,democrat,0.31691806300217,20171015
11/1/1980,South Dakota,SD,Anderson,independent,0.0653976313918396,20171015
11/1/1980,South Dakota,SD,Clark,libertarian,0.0116691028156593,20171015
11/1/1980,South Dakota,SD,Pulley,socialist workers,0.000762885905835467,20171015
11/1/1980,Tennessee,TN,Reagan,republican,0.486988877459174,20171015
11/1/1980,Tennessee,TN,Carter,democrat,0.484077185191047,20171015
11/1/1980,Tennessee,TN,Anderson,independent,0.0222494090068347,20171015
11/1/1980,Tennessee,TN,Clark,libertarian,0.0043990662802544,20171015
11/1/1980,Tennessee,TN,Commoner,citizens,0.000687431380500687,20171015
11/1/1980,Tennessee,TN,Bubar,statesman,0.000322078911187822,20171015
11/1/1980,Tennessee,TN,McReynolds,socialist,0.000320842523812821,20171015
11/1/1980,Tennessee,TN,Hall,communist party use,0.000310951424812811,20171015
11/1/1980,Tennessee,TN,Deberry,socialist workers,0.000302914906875303,20171015
11/1/1980,Tennessee,TN,Griswold,workers world,0.000247277475000247,20171015
11/1/1980,Texas,TX,Reagan,republican,0.552819512616159,20171015
11/1/1980,Texas,TX,Carter,democrat,0.414200301389191,20171015
11/1/1980,Texas,TX,Anderson,independent,0.0245755053905685,20171015
11/1/1980,Texas,TX,Clark,libertarian,0.00828842293834204,20171015
11/1/1980,Utah,UT,Reagan,republican,0.727775460480144,20171015
11/1/1980,Utah,UT,Carter,democrat,0.20568664839312,20171015
11/1/1980,Utah,UT,Anderson,independent,0.0501264582422966,20171015
11/1/1980,Utah,UT,Clark,libertarian,0.0118447013334393,20171015
11/1/1980,Utah,UT,Commoner,citizens,0.00167010950886532,20171015
11/1/1980,Utah,UT,Greaves,american,0.00159728015466306,20171015
11/1/1980,Utah,UT,Rarick,american independent party,0.00086402097485401,20171015
11/1/1980,Utah,UT,Hall,communist party use,0.000230074550775302,20171015
11/1/1980,Utah,UT,Deberry,socialist workers,0.000205246361842715,20171015
11/1/1980,Vermont,VT,Reagan,republican,0.443640148336373,20171015
11/1/1980,Vermont,VT,Carter,democrat,0.384211834092049,20171015
11/1/1980,Vermont,VT,Anderson,independent,0.148903651681442,20171015
11/1/1980,Vermont,VT,Commoner,citizens,0.0108579974589661,20171015
11/1/1980,Vermont,VT,Clark,libertarian,0.00890768358032621,20171015
11/1/1980,Vermont,VT,McReynolds,socialist,0.000637602614170718,20171015
11/1/1980,Vermont,VT,Hall,communist party use,0.000553214032883417,20171015
11/1/1980,Vermont,VT,Deberry,socialist workers,0.000351619088697087,20171015
11/1/1980,Virginia,VA,Reagan,republican,0.530327990088059,20171015
11/1/1980,Virginia,VA,Carter,democrat,0.40308740686119,20171015
11/1/1980,Virginia,VA,Anderson,independent,0.0511341713325388,20171015
11/1/1980,Virginia,VA,Commoner,citizens,0.00751541238306739,20171015
11/1/1980,Virginia,VA,Clark,libertarian,0.00687072890497055,20171015
11/1/1980,Virginia,VA,Deberry,socialist workers,0.00106429043017483,20171015
